epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,42234,0.72967,0.36657,0.858,0.94969,0.98274,0.98924,0.79424,0.64886,0.2957,0.71421,0.0002676,0.0002676,0.0002676
186,42446.3,0.71833,0.36427,0.85785,0.95038,0.98205,0.98923,0.7965,0.64876,0.29562,0.71401,0.00025275,0.00025275,0.00025275
187,42655.3,0.71699,0.35842,0.86158,0.95455,0.97487,0.98923,0.79607,0.64863,0.29547,0.71398,0.0002379,0.0002379,0.0002379
188,42864.8,0.72083,0.36783,0.8572,0.9592,0.97084,0.98922,0.79659,0.64739,0.29513,0.71374,0.00022305,0.00022305,0.00022305
189,43073.8,0.73691,0.36327,0.86647,0.9592,0.97087,0.98917,0.79745,0.64744,0.29488,0.7136,0.0002082,0.0002082,0.0002082
190,43286.4,0.70941,0.3488,0.86608,0.95926,0.97307,0.98925,0.79655,0.64726,0.2949,0.71358,0.00019335,0.00019335,0.00019335
191,43492,0.67771,0.31388,0.82732,0.95919,0.97045,0.98921,0.7968,0.64685,0.29544,0.71341,0.0001785,0.0001785,0.0001785
192,43698.6,0.65264,0.31045,0.81725,0.95924,0.97307,0.98923,0.79763,0.64635,0.29524,0.71335,0.00016365,0.00016365,0.00016365
193,43904.1,0.63198,0.29887,0.81831,0.95917,0.97307,0.98919,0.79792,0.64613,0.29509,0.71315,0.0001488,0.0001488,0.0001488
194,44112.7,0.63872,0.30293,0.81194,0.95853,0.97307,0.98923,0.79688,0.64624,0.29492,0.71305,0.00013395,0.00013395,0.00013395
195,44318.9,0.63968,0.29764,0.81626,0.95844,0.97307,0.98921,0.79742,0.64511,0.29427,0.7128,0.0001191,0.0001191,0.0001191
196,44524.7,0.63804,0.28997,0.82305,0.95991,0.97307,0.98926,0.79798,0.64474,0.29403,0.71269,0.00010425,0.00010425,0.00010425
197,44731.9,0.66247,0.31073,0.8405,0.96048,0.97307,0.98923,0.79812,0.64512,0.29381,0.71264,8.94e-05,8.94e-05,8.94e-05
198,44940.6,0.61779,0.29419,0.82341,0.96095,0.97196,0.98923,0.79812,0.64461,0.29373,0.71247,7.455e-05,7.455e-05,7.455e-05
199,45147,0.6308,0.2978,0.82426,0.96106,0.97492,0.9892,0.79839,0.64391,0.29341,0.7124,5.97e-05,5.97e-05,5.97e-05
200,45438.1,0.62015,0.29824,0.81673,0.96107,0.97505,0.98919,0.79887,0.644,0.2941,0.71252,4.485e-05,4.485e-05,4.485e-05
