epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,18226.4,0.73073,0.36447,0.8645,0.96234,0.96172,0.98928,0.81116,0.64741,0.31245,0.71171,0.0002676,0.0002676,0.0002676
186,18322,0.72279,0.36168,0.85857,0.96063,0.96205,0.98924,0.81066,0.64789,0.31283,0.71164,0.00025275,0.00025275,0.00025275
187,18417.2,0.74802,0.3803,0.88102,0.96241,0.96364,0.99006,0.8105,0.64772,0.31177,0.71131,0.0002379,0.0002379,0.0002379
188,18512.9,0.74107,0.3686,0.88218,0.96415,0.96391,0.99017,0.81089,0.64567,0.31189,0.71088,0.00022305,0.00022305,0.00022305
189,18608.2,0.7397,0.36484,0.86593,0.96324,0.96416,0.9902,0.81092,0.64653,0.31073,0.71075,0.0002082,0.0002082,0.0002082
190,18703.5,0.71667,0.36485,0.85454,0.96165,0.96416,0.99018,0.81137,0.64737,0.31103,0.71089,0.00019335,0.00019335,0.00019335
191,18798.3,0.6384,0.30397,0.82663,0.96114,0.96416,0.99017,0.81084,0.64553,0.30997,0.71036,0.0001785,0.0001785,0.0001785
192,18892.1,0.65988,0.30729,0.83733,0.96091,0.96416,0.99026,0.81178,0.6461,0.31054,0.71021,0.00016365,0.00016365,0.00016365
193,18986,0.64296,0.30784,0.82381,0.96084,0.96416,0.99026,0.81184,0.64545,0.30958,0.71007,0.0001488,0.0001488,0.0001488
194,19080.3,0.64023,0.30745,0.83042,0.96116,0.96416,0.99031,0.81217,0.64473,0.30994,0.71001,0.00013395,0.00013395,0.00013395
195,19174.5,0.65142,0.30422,0.82085,0.961,0.96416,0.99033,0.81366,0.64402,0.31011,0.70974,0.0001191,0.0001191,0.0001191
196,19268.6,0.64741,0.30239,0.81445,0.96084,0.96416,0.99029,0.81367,0.64401,0.30967,0.70964,0.00010425,0.00010425,0.00010425
197,19362.7,0.65326,0.31597,0.81937,0.96073,0.96416,0.99034,0.81407,0.64443,0.31014,0.7097,8.94e-05,8.94e-05,8.94e-05
198,19456.8,0.66635,0.31545,0.83489,0.95898,0.96416,0.99028,0.81405,0.64438,0.30981,0.7096,7.455e-05,7.455e-05,7.455e-05
199,19550.6,0.63094,0.29728,0.81737,0.96102,0.96416,0.99042,0.81405,0.64405,0.30965,0.70948,5.97e-05,5.97e-05,5.97e-05
200,19644.8,0.64087,0.299,0.81924,0.96133,0.96416,0.9904,0.81427,0.64419,0.30973,0.70935,4.485e-05,4.485e-05,4.485e-05
