epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,43176.9,0.85,0.44897,0.90167,0.97477,0.97033,0.99221,0.82724,0.32772,0.16249,0.35181,0.002674,0.002674,0.002674
187,43409,0.84022,0.45278,0.9082,0.97454,0.97022,0.99224,0.8279,0.32734,0.16231,0.35166,0.0026344,0.0026344,0.0026344
188,43640.8,0.81969,0.44388,0.89783,0.97477,0.97048,0.99225,0.82762,0.32686,0.16204,0.3515,0.0025948,0.0025948,0.0025948
189,43872.2,0.84267,0.44519,0.89719,0.97496,0.97058,0.99224,0.82857,0.32648,0.16161,0.35133,0.0025552,0.0025552,0.0025552
190,44103.8,0.84137,0.45105,0.89915,0.97475,0.96958,0.99221,0.8288,0.32599,0.16138,0.35121,0.0025156,0.0025156,0.0025156
191,44335.6,0.83954,0.44741,0.90035,0.97511,0.96982,0.99223,0.8295,0.32573,0.16125,0.35108,0.002476,0.002476,0.002476
192,44567.6,0.83919,0.44741,0.90336,0.97409,0.97116,0.99231,0.82982,0.32487,0.16082,0.35091,0.0024364,0.0024364,0.0024364
193,44799.8,0.84543,0.45567,0.90059,0.97481,0.97193,0.99239,0.8302,0.32455,0.16067,0.35078,0.0023968,0.0023968,0.0023968
194,45031.5,0.8267,0.42796,0.8938,0.9748,0.97168,0.99244,0.83061,0.32392,0.16035,0.35054,0.0023572,0.0023572,0.0023572
195,45263.3,0.80697,0.4357,0.88936,0.97211,0.97532,0.99252,0.83101,0.32333,0.15992,0.35041,0.0023176,0.0023176,0.0023176
196,45494.8,0.81244,0.43267,0.89524,0.97213,0.97603,0.99256,0.83138,0.32298,0.15946,0.35023,0.002278,0.002278,0.002278
197,45726.4,0.79508,0.42353,0.88948,0.97517,0.97227,0.99258,0.8317,0.32244,0.15895,0.35004,0.0022384,0.0022384,0.0022384
198,45958.2,0.82663,0.43224,0.90056,0.9757,0.97201,0.99261,0.83168,0.32169,0.15856,0.34986,0.0021988,0.0021988,0.0021988
199,46189.6,0.81142,0.43146,0.88463,0.97565,0.97201,0.99264,0.83255,0.32139,0.15829,0.34979,0.0021592,0.0021592,0.0021592
200,46421.4,0.8047,0.41947,0.89301,0.97581,0.97201,0.9927,0.83302,0.32098,0.15778,0.34962,0.0021196,0.0021196,0.0021196
201,46653.2,0.81882,0.41684,0.89507,0.97581,0.97201,0.99274,0.83363,0.3205,0.15759,0.34943,0.00208,0.00208,0.00208
202,46884.9,0.8083,0.41709,0.89627,0.97745,0.97201,0.99277,0.83443,0.31985,0.15728,0.34926,0.0020404,0.0020404,0.0020404
203,47116.6,0.78214,0.4077,0.88848,0.97733,0.97201,0.99283,0.83494,0.3194,0.15686,0.3491,0.0020008,0.0020008,0.0020008
204,47348.3,0.77774,0.40493,0.88138,0.97692,0.97212,0.99284,0.83568,0.31907,0.15661,0.34895,0.0019612,0.0019612,0.0019612
205,47580,0.79126,0.41958,0.88753,0.97867,0.97237,0.99289,0.83606,0.31866,0.15624,0.34878,0.0019216,0.0019216,0.0019216
206,47811.6,0.79284,0.41313,0.89159,0.97626,0.97374,0.99292,0.83668,0.31791,0.15571,0.34863,0.001882,0.001882,0.001882
207,48043.4,0.7853,0.4078,0.88497,0.9755,0.97417,0.99294,0.83735,0.31721,0.15536,0.34847,0.0018424,0.0018424,0.0018424
208,48274.9,0.78109,0.42347,0.8877,0.97708,0.97345,0.99298,0.83771,0.3167,0.15487,0.34833,0.0018028,0.0018028,0.0018028
209,48506.8,0.77667,0.39875,0.88413,0.97696,0.97362,0.99302,0.83815,0.31645,0.15433,0.3482,0.0017632,0.0017632,0.0017632
210,48738.5,0.81744,0.43122,0.88904,0.97722,0.97417,0.9931,0.83842,0.31604,0.15385,0.34803,0.0017236,0.0017236,0.0017236
211,48970.3,0.79733,0.41788,0.89308,0.97885,0.97452,0.9931,0.83861,0.31566,0.15348,0.34789,0.001684,0.001684,0.001684
212,49201.9,0.76564,0.39657,0.87532,0.97699,0.9756,0.99313,0.83873,0.31507,0.15322,0.34772,0.0016444,0.0016444,0.0016444
213,49433.7,0.77257,0.39672,0.8744,0.97736,0.97572,0.99316,0.83922,0.31456,0.1526,0.34758,0.0016048,0.0016048,0.0016048
214,49665.6,0.75688,0.38915,0.87323,0.97771,0.97583,0.99319,0.83992,0.31384,0.15224,0.34742,0.0015652,0.0015652,0.0015652
215,49897.8,0.76645,0.40257,0.88565,0.97603,0.97886,0.99323,0.84023,0.31322,0.15182,0.34722,0.0015256,0.0015256,0.0015256
216,50130,0.76754,0.40717,0.86483,0.97569,0.97929,0.99326,0.84071,0.31259,0.15127,0.34705,0.001486,0.001486,0.001486
217,50362,0.75762,0.39271,0.86593,0.97569,0.97912,0.99331,0.84115,0.31166,0.15083,0.34685,0.0014464,0.0014464,0.0014464
218,50594,0.76665,0.39691,0.87571,0.97568,0.97897,0.99334,0.84155,0.31114,0.15071,0.3467,0.0014068,0.0014068,0.0014068
219,50826,0.75316,0.38345,0.87631,0.97638,0.97904,0.99343,0.84222,0.31052,0.15019,0.34654,0.0013672,0.0013672,0.0013672
220,51058.1,0.75082,0.38723,0.87385,0.97673,0.979,0.99343,0.84339,0.31022,0.1499,0.34641,0.0013276,0.0013276,0.0013276
221,51289.9,0.76404,0.3982,0.8758,0.97687,0.97883,0.99346,0.84381,0.30991,0.1496,0.34625,0.001288,0.001288,0.001288
222,51522.3,0.76368,0.39271,0.87626,0.97709,0.97938,0.99349,0.84406,0.30985,0.1494,0.34606,0.0012484,0.0012484,0.0012484
223,51754.1,0.75083,0.38616,0.88362,0.97674,0.97956,0.9935,0.84497,0.30914,0.1489,0.34589,0.0012088,0.0012088,0.0012088
224,51986.1,0.74295,0.38558,0.87325,0.97662,0.97991,0.99352,0.84578,0.30873,0.14865,0.34575,0.0011692,0.0011692,0.0011692
225,52218.1,0.78009,0.3929,0.88798,0.97683,0.98062,0.99355,0.84641,0.30815,0.14844,0.34562,0.0011296,0.0011296,0.0011296
226,52450.1,0.7435,0.37993,0.86421,0.97746,0.98098,0.99363,0.84693,0.30764,0.14809,0.34545,0.00109,0.00109,0.00109
227,52681.9,0.73264,0.37161,0.86771,0.97764,0.9817,0.99364,0.84736,0.30711,0.14769,0.34527,0.0010504,0.0010504,0.0010504
228,52914,0.75514,0.38968,0.87728,0.97756,0.98206,0.99366,0.84793,0.30678,0.14733,0.34512,0.0010108,0.0010108,0.0010108
229,53145.8,0.72481,0.36994,0.86959,0.97682,0.98284,0.99367,0.84841,0.30598,0.14692,0.34498,0.0009712,0.0009712,0.0009712
230,53377.7,0.73769,0.38299,0.86638,0.97798,0.98314,0.99369,0.84857,0.30569,0.14651,0.34483,0.0009316,0.0009316,0.0009316
231,53609.7,0.74945,0.37388,0.87178,0.97788,0.98325,0.99371,0.84857,0.30506,0.14604,0.34468,0.000892,0.000892,0.000892
232,53841.9,0.72468,0.36922,0.87519,0.97809,0.98314,0.99373,0.84919,0.30467,0.14577,0.34453,0.0008524,0.0008524,0.0008524
233,54073.7,0.73804,0.37163,0.8726,0.97837,0.98314,0.99375,0.84977,0.3044,0.14529,0.3444,0.0008128,0.0008128,0.0008128
234,54306.1,0.71761,0.37192,0.85933,0.97961,0.98314,0.9938,0.85048,0.30408,0.1451,0.34425,0.0007732,0.0007732,0.0007732
235,54537.9,0.72316,0.35789,0.86758,0.97962,0.98323,0.99381,0.85108,0.30375,0.14485,0.34409,0.0007336,0.0007336,0.0007336
236,54770.4,0.7118,0.35638,0.85809,0.98012,0.98314,0.99383,0.85186,0.30347,0.14469,0.34392,0.000694,0.000694,0.000694
237,55002.2,0.71292,0.35845,0.8645,0.98067,0.98316,0.99385,0.85241,0.30296,0.14469,0.34381,0.0006544,0.0006544,0.0006544
238,55234.3,0.71148,0.35998,0.86453,0.98101,0.98262,0.99385,0.85226,0.30231,0.14441,0.34365,0.0006148,0.0006148,0.0006148
239,55466.1,0.71048,0.3597,0.86924,0.98172,0.98285,0.99389,0.85284,0.30181,0.14396,0.34353,0.0005752,0.0005752,0.0005752
240,55697.8,0.70703,0.35582,0.85639,0.98294,0.98242,0.99394,0.85346,0.30095,0.1436,0.34337,0.0005356,0.0005356,0.0005356
241,55930.2,0.66225,0.32579,0.83732,0.98279,0.98359,0.99397,0.85377,0.30036,0.14313,0.34324,0.000496,0.000496,0.000496
242,56161.2,0.66096,0.31123,0.81922,0.98279,0.98372,0.99397,0.85422,0.29996,0.14269,0.34306,0.0004564,0.0004564,0.0004564
243,56392.9,0.6593,0.31343,0.83433,0.98315,0.98401,0.99399,0.85455,0.29937,0.1423,0.3429,0.0004168,0.0004168,0.0004168
244,56623.7,0.63305,0.30299,0.81762,0.98351,0.98435,0.99401,0.855,0.29887,0.14192,0.34274,0.0003772,0.0003772,0.0003772
245,56854.8,0.63812,0.29955,0.82021,0.98316,0.98463,0.99404,0.85531,0.2986,0.14167,0.34258,0.0003376,0.0003376,0.0003376
246,57086.2,0.63454,0.29705,0.82847,0.98351,0.98457,0.99405,0.85583,0.29806,0.14135,0.34243,0.000298,0.000298,0.000298
247,57317.2,0.63247,0.29844,0.82152,0.98387,0.98474,0.99408,0.85591,0.29774,0.14082,0.34229,0.0002584,0.0002584,0.0002584
248,57548.4,0.6175,0.2937,0.8225,0.98422,0.98482,0.9941,0.85685,0.29714,0.14054,0.34212,0.0002188,0.0002188,0.0002188
249,57779.5,0.62635,0.29341,0.81997,0.98458,0.9849,0.99412,0.85691,0.29688,0.14019,0.34193,0.0001792,0.0001792,0.0001792
250,58010.7,0.62452,0.29186,0.82058,0.98458,0.98505,0.99414,0.85752,0.29643,0.14005,0.34179,0.0001396,0.0001396,0.0001396
